reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
以 我 大個 即係 我 細個 時候 um 大部分 都 係 either like white 白人 或者 中國人 um 好 少 我 好 少 遇到 我 好 少 遇到 香港人 or like Cantonese 喺 Arizona,"以-- 我大個, 即係我細個時候, um:: .. 大部分都係:: either like white, 白人或者:: 中國人.. um:: 好少-- 我好少遇到:: 香港人, or like Cantonese, 喺 Arizona.",C7-E1-C3-E3-C3-E1-C11-E3-C1-E1,Cantonese,HE,Heritage,ACHE2011,2,True
Um 但係 我 依家 入 咗 大學 就 有 一班 中國 人,Um:: 但係我依家入咗大學就有一班:: 中國.. 人.,E1-C11,Cantonese,HE,Heritage,ACHE2011,1,True
Again like not Cantonese um 但 我哋 而家 已經 無 噉 熟 噉 所以 依家 主要 嗰 班 朋友 um 就係 like African or African American,"Again, like not Cantonese, um:: 但我哋而家已經無噉熟,  (噉) 所以依家, 主要嗰班朋友, um, 就係 like, African or African-American.",E5-C14-E1-C1-E5,Cantonese,HE,Heritage,ACHE2011,2,True
係 啲 白人,係啲白人.,C3,Cantonese,HE,Heritage,ACHE2011,0,False
都 係 白人,都係白人.,C3,Cantonese,HE,Heritage,ACHE2011,0,False
我 我 諗 我 無 一個 答案 like 我 諗 我 唔 夠 資料 或者 like experience to,"我:: @ 我諗我無一個答案, like, 我諗我唔夠:: ... 資料或者like experience, to::",C7-E1-C7-E3,Cantonese,HE,Heritage,ACHE2011,1,True
Okay okay,Okay okay.,E2,English,HE,Heritage,ACHE2011,0,False
我 uh like I don't know how to describe it,我-- uh like I don't know how to describe it.,C1-E9,English,HE,Heritage,ACHE2011,1,True
因為 好多 好多時候 我 接觸 嗰啲 auntie uncle 佢哋 都 係 佢哋 都 係 移民 咗 去 加拿大 或者 美國 噉 去 加拿大 或者 美國 噉 所以 佢哋 like the identity is already,"因為好多, 好多時候我接觸嗰啲 auntie uncle, 佢哋都係, 移民咗:: 去加拿大或者美國噉, 所以佢哋, like the identity is already::",C6-E2-C20-E5,Cantonese,HE,Heritage,ACHE2011,0,False
所以 我 諗 過,(x) 所以我諗(x)(過):: ..,C4,Cantonese,HE,Heritage,ACHE2011,0,False
哦 like consistent access to 係 like 我 嫲嫲 或者 二叔 um,"哦, like, consistent access to 係, like, 我嫲嫲或者二叔.. um::",C1-E4-C1-E1-C4-E1,Equal,HE,Heritage,ACHE2011,2,True
我 諗 唔 起 like a specific word,"我, 諗唔起 like, a specific word?",C4-E4,English,HE,Heritage,ACHE2011,1,True
Um just like not westernized,"Um... just like, not westernized?",E5,English,HE,Heritage,ACHE2011,1,True
I might need to like think about this cause I fe there's like a feeling associated but I'm just gonna have to put it into words Um,"I might need to like think about this, 'cause I fe-- there's like a feeling associated.. but I'm just gonna have to put it into words.",E27,English,HE,Heritage,ACHE2011,1,True
I might need to like think about this cause I fe there's like a feeling associated but I'm just gonna have to put it into words Um,"Um,",E27,English,HE,Heritage,ACHE2011,1,True
Just like feels less welcoming,Just like feels... less.. welcoming?,E5,English,HE,Heritage,ACHE2011,0,False
Like a little bit more cold,Like a little bit more.. cold?,E6,English,HE,Heritage,ACHE2011,0,False
Um but I'm not sure if that's because like I can understand when I interact with other people who are Cantonese um but I think like generally 尤其是 like 個 啲 大學生 個 啲 大學生 喺 大陸 大陸 度 嚟 讀書 um I know it's a very specific population of them um but 有啲 自私 it's 有啲 like 自私 有啲 唔 明 rude um,"Um, but I'm not sure if that's because like... I can understand when I interact with other people who are Cantonese, um.. but I think like, generally.. 尤其是 like... 個啲大學生.. 喺:: 大陸, 大陸度嚟, 讀書:: .. um I know it's a very specific population of them, um, but it's like, 有啲自私:: 有啲唔明, rude, um,",E27-C1-E1-C12-E12-C2-E1-C1-E1-C4-E2,English,HE,Heritage,ACHE2011,6,True
I think a little bit more like brazen,I think a little bit more... like brazen?,E8,English,HE,Heritage,ACHE2011,0,False
And I like again the environments that I'm interacting with them are in America and they're in like a western culture so there's also like there's also a level of like social,"And I-- like again, the.. environments that I'm interacting with them are in.. America and they're in like, a western culture, so there's also like... there's also a level of like social,",E32,English,HE,Heritage,ACHE2011,0,False
I don't know like they don't socially they're like not really picking up on like social nuances I think is the biggest thing which may attribute to like them coming off as polite or impolite or like rude or,"I don't know like they don't-- socially they're like not really picking up on:: ... like social nuances,  I think is the biggest thing which may attribute to like them coming off as polite or impolite or like rude or (x).",E39,English,HE,Heritage,ACHE2011,0,False
Okay so there are like a couple of ideals um is like like really like independent um and like outspoken about maintaining or protecting their independence Um I think that's a really big thing um that differentiates an American,"Okay so there (are)-- like a couple of ideals, um:: is like... like really like, independent, um:: and like outspoken about:: maintaining or protecting their independence? ",E39,English,HE,Heritage,ACHE2011,4,True
Okay so there are like a couple of ideals um is like like really like independent um and like outspoken about maintaining or protecting their independence Um I think that's a really big thing um that differentiates an American,Um::.. I think that's a really big thing.. um:: that differentiates an American?,E39,English,HE,Heritage,ACHE2011,4,True
Like a really really progressive okay not progressive but like having had uh like a very progressive exposure,"Like a really really progressive-- .. okay not progressive but like... having.. had.. uh, like a very progressive exposure?",E18,English,HE,Heritage,ACHE2011,1,True
Um so not necessarily that their values are progressive but like that they have seen in this country,"Um, so not necessarily that their values are progressive but like, that they have seen, in this country.",E18,English,HE,Heritage,ACHE2011,1,True
Like a lot of new things or the progressive things in regards to like let's say like culturally the Chinese or like culturally the Hong people from Hong Kong,"Like a lot of new... things, or the progressive things in regards to like, let's say like... culturally the Chinese, or like culturally the Hong-- people from Hong Kong.",E29,English,HE,Heritage,ACHE2011,0,False
I mean like at the root of it all I,"I mean like, at the root of it all, I --",E10,English,HE,Heritage,ACHE2011,0,False
anybody who is Chinese no matter if they're from Hong Kong is Chinese um and that's just like a base level um that I would perceive them as Not like the first thing but like there's an acknowledgement that they're Chinese but also um I think probably from Hong Kong like a Hong Kong American,"anybody who is Chinese, no matter if they're from Hong Kong is Chinese, um, and that's just like a base... level, um that I would... perceive them as?",E55,English,HE,Heritage,ACHE2011,3,True
anybody who is Chinese no matter if they're from Hong Kong is Chinese um and that's just like a base level um that I would perceive them as Not like the first thing but like there's an acknowledgement that they're Chinese but also um I think probably from Hong Kong like a Hong Kong American,"Not like the first thing but, like, there's an acknowledgement that they're Chinese but also.. um:: I think probably... from... Hong Kong, like a Hong Kong American?",E55,English,HE,Heritage,ACHE2011,3,True
Um yeah,Um:: yeah.,E2,English,HE,Heritage,ACHE2011,1,True
Um I am like beginner level fluent in Spanish um because that was a predominant language in Arizona the second language in school,"Um, I am like... beginner level.. fluent in Spanish, um, because that was a predominant language in Arizona, the second language in school.",E23,English,HE,Heritage,ACHE2011,2,True
I don't,I don't. ,E2,English,HE,Heritage,ACHE2011,0,False
Um but I have like base level understanding of Mandarin,"Um:: but I have like, base level understanding of Mandarin.",E10,English,HE,Heritage,ACHE2011,1,True
Just like listening wise,"Just like, listening wise.",E4,English,HE,Heritage,ACHE2011,0,False
So like with friends or anybody who is like American I speak English with um with my family it's like strictly Cantonese um yeah that's it,"So:: like with.. friends or anybody who... is like American I speak English with, um.. with my family it's like, strictly Cantonese.. um... yeah, that's it.",E26,English,HE,Heritage,ACHE2011,2,True
Mandarin um like now I sometimes when I encounter people who like speak Chinglish with like Mandarin mixed with English um that like I have to kind of pick it out sometimes but not on a regular basis,"Mandarin um::... like, now:: I-- sometimes when I encounter people who like... speak Chinglish with like Mandarin mixed with English um.. that like, I have to:: kind of pick it out sometimes but.. not on a regular basis.",E38,English,HE,Heritage,ACHE2011,2,True
So they both speak Cantonese Mandarin and English um my they both can understand a little bit of 台 山 台 山 話,"So they both speak.. Cantonese, Mandarin, and English, um, my-- they both can understand a little bit of 台山-- 台山話.",E18-C5,English,HE,Heritage,ACHE2011,1,True
Uh huh,Uh huh.,E2,English,HE,Heritage,ACHE2011,1,True
My my mom speaks and understands um pretty like basically Shanghainese,"My, my mom speaks, and understands... um pretty like.. basically.. Shanghainese?",E11,English,HE,Heritage,ACHE2011,1,True
Um I think that it would be important for them to understand if especially if my grandmother is still alive because that's like the only language that she speaks in,"Um::... I think that it would be... important for them to.. understand if, especially if my grandmother is still alive because that's like, the only language that she speaks in?",E30,English,HE,Heritage,ACHE2011,1,True
Um but because I'm not sure if like my partner is going to be of what ethnicity or race or cultural background um like I'm not set on the idea of them being fluent speaking if it's a mixed language household,"Um::... but because I'm not sure if like my partner is going to be::.. of what ethnicity or race or cultural background, um... like I'm not set on the idea of them being fluent speaking, if it's a mixed language household.",E41,English,HE,Heritage,ACHE2011,2,True
It feels really like comforting um because I don't like hear it very often and it's like a nice surprise um yeah,"It feels really like comforting, um:: because I don't like hear it very often, and it's... like a nice surprise, um... yeah.",E22,English,HE,Heritage,ACHE2011,2,True
Um I think like a standard,"Um::... I think like a standard,",E6,English,HE,Heritage,ACHE2011,1,True
I definitely don't have like a Southern accent,"I definitely don't have like a Southern accent,",E8,English,HE,Heritage,ACHE2011,0,False
I think just like in general Southwest suburban like city dialect,"I think just like... in general:: , Southwest... suburban, like... city dialect.",E11,English,HE,Heritage,ACHE2011,0,False
I have had like mostly have been positive responses um either from like aunties or uncles um who were like really suprised that my Canto like I have the depth of vocabulary that I do,"I:: have had:: like, mostly have been positive responses, um, either from like aunties or uncles, um, who were like, really suprised that (my Canto)-- ... like I have the depth of vocabulary that I do?",E35,English,HE,Heritage,ACHE2011,2,True
Um but I have gotten a comment from like one friend who was telling me that my accent was like really really really white And really hard to understand,"Um, but I have gotten a comment from like, one friend... who:: was telling me that my accent was like... really, really really white.",E29,English,HE,Heritage,ACHE2011,1,True
Um but I have gotten a comment from like one friend who was telling me that my accent was like really really really white And really hard to understand,And really hard to understand.,E29,English,HE,Heritage,ACHE2011,1,True
I like don't I don't know anything about Cantonese dialects so I like don't have an answer to that,I like don't @@ I don't know anything about Cantonese dialects... so I... like don't @have an answer to that.,E19,English,HE,Heritage,ACHE2011,0,False
So I definitely think like Hong Kong Cantonese um and I also do think it is like aged a little bit um because it's what I picked up from my parents um so it's like not the most recent version either,"So I definitely think like Hong Kong.. Cantonese, um.. and I also do think it is like aged a little bit, um:: because it's.. what I picked up from my parents.. um, so it's like not the most recent version... either.",E41,English,HE,Heritage,ACHE2011,3,True
Yeah I think I can,"Yeah, I think I can.",E5,English,HE,Heritage,ACHE2011,0,False
It's just like the way like it'll sound very familiar to me um because I have noticed speaking with friends either from 廣州 or like other regions in China um that there's like a little bit like I don't want to say like throaty accent cause that's like specific to region um but like the 音 like the tones aren't all what I'm used to hearing,"It's just like the way-- like it'll sound very familiar to me, um::.. because I have noticed speaking with friends either from 廣州, or like.. other regions.. in China, um.. that there's like a little bit... like, I don't want to say like throaty accent cause that's like specific to region, um but like.. the 音 like the tones aren't all.. what I'm used to hearing.",E22-C1-E32-C1-E10,English,HE,Heritage,ACHE2011,3,True
