reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
And so now I think a lot of uh well I think um not to not to brag or anything but my Hong Kong friends did tell me that my English is pretty good for like um ABCs or something,"And:: so now, I think a lot of, uh:: .. well,  I think-- um not to-- not to brag or anything but my Hong Kong friends did tell me that.. my:: English is pretty good for like, um:: .. ABCs or something?",E40,English,HE,Heritage,ACHE2012,3,True
And um but when I go back to Hong Kong I think my relatives say the same thing And but they can tell I have an accent,And um.. but.. when I go back to Hong Kong I think:: my:: ... relatives say the same thing?,E27,English,HE,Heritage,ACHE2012,1,True
And um but when I go back to Hong Kong I think my relatives say the same thing And but they can tell I have an accent Like they were like I speak uh Cantonese a bit more like more like more,And::-- but they can tell I have an accent.,E42,English,HE,Heritage,ACHE2012,2,True
But I'm a I usually am a shy personm so I talk quieter and I guess I talk even quieter in Cantonese,"But I'm a-- I:: usually am a shy personm so I talk.. quieter,  and I guess I talk even quieter in Cantonese?",E22,English,HE,Heritage,ACHE2012,0,False
I think Hong Kong dialect or the the Hong Kong old people dialect Like the TV(B dialect,"I think.. Hong Kong dialect, or the::-- the Hong Kong old people dialect.",E17,English,HE,Heritage,ACHE2012,0,False
I think Hong Kong dialect or the the Hong Kong old people dialect Like the TV(B dialect,"Like, the TV(B) dialect.",E17,English,HE,Heritage,ACHE2012,0,False
Really Cause now I heard the older age it's like with uh OK or Viu TV,Really.,E16,English,HE,Heritage,ACHE2012,1,True
Really Cause now I heard the older age it's like with uh OK or Viu TV Viu I think it's called Viu TV if I remember correctly,"'Cause now I heard the older age it's like, with uh::.. OK or Viu TV.",E27,English,HE,Heritage,ACHE2012,1,True
Cause now I heard the older age it's like with uh OK or Viu TV Viu I think it's called Viu TV if I remember correctly,Viu-- I think it's called Viu TV? if I remember correctly?,E26,English,HE,Heritage,ACHE2012,1,True
And TVD is so old school,And TVD is so old school.,E6,English,HE,Heritage,ACHE2012,0,False
Cause they don't get what I'm saying,('Cause they don't get what I'm saying.),E7,English,HE,Heritage,ACHE2012,0,False
Yeahso I speak the very old TVD dialect I think,Yeah::so I speak the very old TVD dialect I think.,E10,English,HE,Heritage,ACHE2012,0,False
Like they would and they wouldn't it sounds kind of bad but they wouldn't uh listen to us until we spoke Cantonese,"Like they would-- and:: they wouldn't-- it sounds kind of bad, but they wouldn't uh:: listen to us until we spoke Cantonese?",E22,English,HE,Heritage,ACHE2012,1,True
San Diego,San Diego.,E2,English,HE,Heritage,ACHE2020,0,False
Mm mm,Mm-mm.,E2,UNKNOWN,HE,Heritage,ACHE2020,2,True
Uh huh,Uh huh.,E2,English,HE,Heritage,ACHE2020,1,True
Uh huh,Uh huh.,E2,English,HE,Heritage,ACHE2020,1,True
Uh huh,Uh huh.,E2,English,HE,Heritage,ACHE2020,1,True
Uh huh,Uh@ huh@.,E2,English,HE,Heritage,ACHE2020,1,True
Uh huh,Uh huh.,E2,English,HE,Heritage,ACHE2020,1,True
Uh huh,Uh huh.,E2,English,HE,Heritage,ACHE2020,1,True
Mm mm,Mm-mm.,E2,UNKNOWN,HE,Heritage,ACHE2020,2,True
Mm mm,Mm-mm.,E2,UNKNOWN,HE,Heritage,ACHE2020,2,True
Mm my mother in law my father in law I'll talk to them in Mandarin,"Mm:: ... my:: mother-in-law, my father-in-law, I'll talk to them in Mandarin?",E15,English,HE,Heritage,ACHE2020,1,True
English I talk to my husband in English,"English, I talk to my husband in English.",E8,English,HE,Heritage,ACHE2020,0,False
Yeah like just English,Yeah like... just English.,E4,English,HE,Heritage,ACHE2020,0,False
No no Cantonese,"No, no Cantonese.",E3,English,HE,Heritage,ACHE2020,0,False
At home no um I only use Cantonese with my parents,"At home, no, um, I only use Cantonese with my... parents.",E11,English,HE,Heritage,ACHE2020,1,True
Not really,Not really.,E2,English,HE,Heritage,ACHE2020,0,False
Mostly English,Mostly English.,E2,English,HE,Heritage,ACHE2020,0,False
My parents speak Cantonese,My parents speak Cantonese.,E4,English,HE,Heritage,ACHE2020,0,False
Like mostly yeah,Like mostly-- yeah.,E3,English,HE,Heritage,ACHE2020,0,False
They don't really understand much English,They don't really understand much English.,E6,English,HE,Heritage,ACHE2020,0,False
No I would say no,"No, I would say no.",E5,English,HE,Heritage,ACHE2020,0,False
Uh there's like no reason I just feel like it's better for her or him learn a language Like learn another language besides knowing English,Uh:: there's like no reason I just feel like it's better for her or him learn... a language.,E25,English,HE,Heritage,ACHE2020,1,True
Uh there's like no reason I just feel like it's better for her or him learn a language Like learn another language besides knowing English,Like learn another language besides knowing English.,E25,English,HE,Heritage,ACHE2020,1,True
I just feel like it's going to be beneficial for her,I just feel like it's going to be beneficial for her.,E11,English,HE,Heritage,ACHE2020,0,False
And then um not just beneficial but also like it's kinda like something that you learn about your culture,"And then:: um:: .. not just beneficial but also like, it's kinda like something that you learn about your culture.",E19,English,HE,Heritage,ACHE2020,1,True
I I'm fine with that,I-- I'm fine with that.,E5,English,HE,Heritage,ACHE2020,0,False
It's just,It's just--,E2,English,HE,Heritage,ACHE2020,0,False
I'll be like when someone speak like that I'll probably know that oh that person's from Hong Kong like which is pretty cool it's just like just like Singapore they have their own English It's just like just like Singapore they have their own English,"I'll be like, when someone speak like that I'll probably know that oh that person's from Hong Kong, like-- which is pretty cool, it's just like- just like Singapore they have their own English.",E45,English,HE,Heritage,ACHE2020,0,False
I'll be like when someone speak like that I'll probably know that oh that person's from Hong Kong like which is pretty cool it's just like just like Singapore they have their own English It's just like just like Singapore they have their own English,It's just like-- just like Singapore they have their own English.,E45,English,HE,Heritage,ACHE2020,0,False
Their own like English slangs so just kinda like fine it's like the person that you are,"Their own like English slangs, so:: just kinda like, fine, it's like the person that you are.",E17,English,HE,Heritage,ACHE2020,0,False
Uh yes I th well that was like mostly from before,"Uh:: yes:: , I th-- well that was like mostly from.. before.",E11,English,HE,Heritage,ACHE2020,1,True
When I just when I first came here,When I just-- when I first came here.,E8,English,HE,Heritage,ACHE2020,0,False
I had an I had an accent I mean I still do have an accent but um now I think people just learn to respect each other's accent,"I had an-- I had an accent, I mean I still do have an accent, but um:: now I think people just learn to respect each other's accent?",E28,English,HE,Heritage,ACHE2020,1,True
But I think when I was young when I just first got here kids tend to just like bully each other Not like yeah like just be like make fun of each other be like oh you have an accent like things like that,"But I think when I was young, when I just first got here, kids tend to just like bully each other.",E44,English,HE,Heritage,ACHE2020,0,False
But I think when I was young when I just first got here kids tend to just like bully each other Not like yeah like just be like make fun of each other be like oh you have an accent like things like that,"Not like-- yeah, like just be like make fun of each other, (be) like oh, you have an accent, like things like that.",E44,English,HE,Heritage,ACHE2020,0,False
But now I feel like in the working world I feel like people are more like respectful of each other,"But now I feel like.. in the working world, I feel like people are more like, respectful.. of each other.",E20,English,HE,Heritage,ACHE2020,0,False
Dialect Uh just regular,"Dialect? Uh, just.. regular?",E4,English,HE,Heritage,ACHE2020,1,True
Like gen general like American English,"Like, gen-- general like.. American.. English?",E6,English,HE,Heritage,ACHE2020,0,False
Oh I see what you mean uh it's just like SoCal I would say,"Oh I see what you mean, uh.. it's just like SoCal, I would say.",E14,English,HE,Heritage,ACHE2020,1,True
Yeah Uh huh,Yeah. ,E3,English,HE,Heritage,ACHE2020,1,True
Yeah Uh huh,Uh huh.,E3,English,HE,Heritage,ACHE2020,1,True
I don't have the like the you know the New York accent or yeah,"I don't have the like the-- you know, the New York accent, or.. yeah.",E14,English,HE,Heritage,ACHE2020,0,False
I'm not from the South so,"I'm not from the South, so.",E6,English,HE,Heritage,ACHE2020,0,False
