sentence,pattern,num_matches,has_match,best_similarity,has_c_to_e,has_e_to_c,match_1_similarity,match_1_language,match_2_similarity,match_2_language,match_3_similarity,match_3_language
佢 佢 嘅 時間 之 可以 最啱 佢 嘅 時間 就係 winter break 囉,C11-E2-C1,20,True,1.0,True,True,1.0,cantonese,0.75,cantonese,0.75,cantonese
所以 多數 都 係 Christmas 同埋 新年 個陣 時 囉,C4-E1-C5,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
Uh New Years 個陣 時候 去 囉,E3-C4,10,True,0.7142857142857143,False,True,0.7142857142857143,cantonese,0.5714285714285714,cantonese,0.5714285714285714,cantonese
Uh 可以 話 有少少 Christianity 但係 我 唔會 話 自己 係 一個 真正 嘅 Christian,E1-C3-E1-C9-E1,40,True,1.0,True,True,1.0,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
全部 public 全部 public,C1-E1-C1-E1,30,True,0.75,True,True,0.75,english,0.75,english,0.75,english
In an ideal world 我 會話 自己 係 香港人,E4-C5,10,True,0.7142857142857143,False,True,0.7142857142857143,cantonese,0.5714285714285714,cantonese,0.5714285714285714,cantonese
噉 係 同埋 我 嘅 文化 根本 就係 重 佢哋 到 derive 嘅,C11-E1-C1,20,True,1.0,True,True,1.0,cantonese,0.8,english,0.8,english
我 無 感受 過 DSE 啊 跟住 二 零 一九 年 嗰 嗰啲 嘢 呀 我 唔 可以 叫 自己 做 香港人,C4-E1-C17,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.5714285714285714,english
最 接近 我 自己 嘅 qual 啫 係 我 覺得 呢 我 最 qualify 叫 自己 做 係 香港 裔 嘅 美國人,C5-E1-C7-E1-C8,40,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
我 覺得 香港 呢 一個 identity 對 我 嚟講 係 重要 啲,C5-E1-C6,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
因 我 我 覺得 我 同 第二啲 美國人 有可能 會 有 小 啫 係 我 啲 Hong Kong American 嘅 peers 有啲 唔同 㗎,C16-E3-C1-E1-C3,40,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.7142857142857143,english
啫 係 我 自己 係 好 鍾意 香港 啦 我 試 細個嗰陣時 候 成日 都 有機會 返 香港 成日 都 見 自己 噉 喺 香港 感受 到 屋企人 嘅 愛 啦 所以 我 覺 我 覺得 自己 返到 香港 係 好似 返 咗 屋企 噉囉 啫 係 可以 接受 可以 感受 到 佢哋 嘅 愛 噉 啊 所以 就 feel at peace 啊 happy 啊 個 啲 呢 所以 我 係 啫 係 我 我 心目中 裡面 係 有 個 emotional attachment to 香港 噉 嘅,C59-E3-C1-E1-C16-E3-C3,60,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
所以 我 覺得 first of all 我 嘅 我 嘅 bi answer 啫 係 有 好 有 哋 bias 啦 同埋 有啲 唔同 啦 同 第二 哋 美國人,C3-E3-C4-E2-C6-E1-C9,60,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.7142857142857143,english
我 覺得 因為 我 係 三藩市 住 呢 啫 係 我 幾乎 係 一個 bubble 噉囉 啫 係 我 記得 我 細個嗰陣時 候 呢 喺,C14-E1-C10,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
噉囉 啫 係 我 記得 我 細個嗰陣時 候 呢 喺 San Leandro 住 嗰陣時候,C10-E2-C2,20,True,1.0,True,True,1.0,cantonese,1.0,cantonese,0.8,cantonese
啫 係 好 係 diverse 好多 個囉,C4-E1-C2,20,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
啫 係 有多 啲 鬼 有多 啲 白人 啊 有 墨西哥人 啊 菲律賓人 啊 黑人 啊 啫 係 多 啲 嘅 跟住 我 去 去到 三藩市 啫 係 托 我 有 住 讀 咗 一 間 名校 啦 啫 係 係 有 個 入 校 process 係 有啲 selective 啦 所以 入到去 嗰啲 學生 多數 都 係 Asian 因為 佢哋 睇 成績 啊 test score 啊 個 啲 囉,C45-E1-C2-E1-C8-E1-C5-E2-C4,80,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,cantonese,0.7142857142857143,cantonese
所以 我 會話 所以 我 覺得 我 嘅 我 啲 朋友 多數 係 Asian 但係 係 因為 我 入 咗 呢 一個 比較 唔同 嘅 environment 先 自 噉囉,C13-E1-C11-E1-C3,40,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.7142857142857143,english
Ninety percent 啩,E2-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
一兩個 黑人 啦 一兩個 墨西哥 啦 無 乜 囉 無 乜 囉 啫 係 全部 大部份 都 係 Asian 我 啲 朋友,C18-E1-C3,20,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
同埋 灣 區 始終 sorry,C4-E1,10,True,0.75,True,False,0.75,english,0.75,english,0.75,english
但係 灣 區 始終 都 係 即 種族 比較 多 嘅 地方 啦 好 diverse 囉 我 覺得,C14-E1-C3,20,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.7142857142857143,english
所以 啫 係 diverse 啫 係 唔係 淨係 得 白人 噉 噉樣 diverse 法 所以 係 囉,C3-E1-C8-E1-C4,40,True,1.0,True,True,1.0,cantonese,0.7142857142857143,english,0.7142857142857143,cantonese
唔知 呢 講真 我 都 唔係 太清楚 但係 uh 我 發覺 我 自己 係 比較 鐘意 同 我 啲 Hong Konger American friends 講 野 嘅 其實,C8-E1-C10-E4-C4,40,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.7142857142857143,english
Um 我 覺得 我 諗 好似 有 三 四 個 左右 啦,E1-C11,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
啫 係 啱啱 我 啲 成日 都 in contact 嗰啲 friends 噉講 但係 佢 地 又 唔係 啫 係 佢哋 無 對 香港 咁 關注 呀 咁 唔會 熱情 is not the right word 啫 係 總之 無 噉 follow 香港 發生 咩事 吖 香港 文化 呀,C7-E2-C1-E1-C18-E5-C5-E1-C7,80,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
哦 啫 係 我 宿舍 嗰個 neighborhood 呀,C6-E1-C1,20,True,1.0,True,True,1.0,english,1.0,english,1.0,cantonese
我 大 嗰個 neighborhood 好 吖 嘩 我 大 嗰,C3-E1-C6,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,cantonese
好 吖 嘩 我 大 嗰 neighborhood 啦 噉 我 住 我 三藩市 住 嗰度 多數 都 係 啲 中國人 囉,C6-E1-C14,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.7142857142857143,english
我 會話 大概 seventy percent 啦,C3-E2-C1,20,True,1.0,True,True,1.0,cantonese,0.75,cantonese,0.75,cantonese
Mm 睇 吓 讀緊 咩 class 睇 吓 睇 吓 上 咗 咩 堂 囉 我 覺得,E1-C4-E1-C11,30,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
因為 uh 我 發覺 呢 一度 係 有 好多 啫 係 中國 留學生 啦,C1-E1-C12,20,True,1.0,True,True,1.0,english,1.0,english,1.0,english
Uh 所以 有時 佢哋 會 take 某些 班 啊 噉囉,E1-C4-E1-C4,30,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,cantonese,0.8571428571428572,cantonese
但係 我 覺得 好多 Asian 喺 喺 囉,C4-E1-C3,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
好似 有 一 哦 如果 要 我 估 嘅話 at least forty percent Asian 囉,C9-E5-C1,20,True,0.75,True,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
White 啊 跟住 White 啦 應該 第二個 就係 跟住 Hispanic 同埋 Black 啩,E1-C2-E1-C5-E1-C1-E1-C1,70,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
我 覺得 其實 如果 你 係 住 過 香 住 過 香港 還是 對 香港 有 mm it shardtodefine mm it's hard to define 囉 我 覺得,C19-E5-C3,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
但係 so that's where it becomes a bit hard to say 啫 係 as long as 你 愛 港 你 關 注 you care about Hong Kong you don't necessarily have to hold um the Hong Konger no not Hong Konger,C1-E10-C2-E3-C6-E19,50,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,english,0.8571428571428572,english
啲 人 係 好 ambiguous 囉 我 覺得 呢 一個,C4-E1-C5,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.7142857142857143,english,0.7142857142857143,english
呢 一個 answer,C2-E1,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
Well I mean I do know someone 係噉 嘅,E7-C2,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
啫 係 佢哋 長期 they 住 咗 out of 香港 同埋 話 自己 同埋 喺 香港 同埋 identify with 香港人,C4-E1-C2-E2-C8-E2-C1,60,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
但係 it's hard to say 囉 hard to say 囉,C1-E4-C1-E3-C1,40,True,1.0,True,True,1.0,english,0.8,english,0.8,english
係 好 我 自己 都 唔係 有 一個 好 明確 嘅 概念 of 香港人 講真,C12-E1-C2,20,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
啫 係 講真 啦 你 好 好多 人 都 純粹 係 中國 人 跟 住 就 喺 IG 放 個中 國旗 㗎 啦 點 好多 嗰啲 啊,C17-E1-C9,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,cantonese
即 um 啫 係 如果 你 話中 國人 啫 係 真係 嗰啲 乜鬼 愛國 啊 嗰啲 呢 你 其實 我 覺得 好 難講 啊 啫 係 其實 你 喺 你 如果 要 用 呢 一個 人 嘅 字 啦 啫 係 係咪 講緊 佢哋 嘅 國籍 還是 喺度 講緊 佢哋 嘅 種族 呢,C1-E1-C51,20,True,0.6666666666666667,True,True,0.6666666666666667,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
所以 我 覺 我 覺 你 問 我 啊 我 覺得 如果 你 identify with 中國 呢 一個 噉 鬼死 大個 國家 噉 你 咪 你 可以 話 自己 係 中國人 囉,C13-E2-C17,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
啫 係 你 嘅 文化 你 嘅 傳 你 嘅 屋企 傳統 啊 中國 嘅話 你 可以 話 自己 係 中國 架 啫 係 Idon tknow 啊 I don't know 啊,C27-E3-C1,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.7142857142857143,english,0.7142857142857143,english
同埋 係 American citizen 同埋 self identify with 美國 個 話 就係 美國人 囉,C2-E2-C1-E3-C6,40,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
我 我 對 我 覺 我 諗 呢 因為 我 我 自己 對 中國 嘅 stigma stigma 比較 啫 係 有 一個 比較 大 嘅 stigma stigma 囉 not negative stigma 囉 所以 先至 諗 得 夠 噉 交關 囉 都 係 都 係,C16-E1-C9-E1-C1-E3-C13,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.7142857142857143,cantonese
美國 我 又 唔係 好 我 又 唔係 好 care 啦 所以 個 answer 有可能 無 噉 無 噉 serious 啦,C9-E1-C3-E1-C5-E1-C1,60,True,0.75,True,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
哦 I I feel feel like it like all 啫 係 你 可以 話 自己 係 香港人 但係 你 係 可以 你 可以 有 做 港豬 噉 嗎 但係 okay that's actually that actually fucks it up even more,C1-E8-C20-E10,30,True,1.0,True,True,1.0,english,1.0,english,1.0,english
Oh well it's on record Um 啫 係,E6-C2,10,True,0.6666666666666667,False,True,0.6666666666666667,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
Sorry Um 又 I I noticed that theme as well in what I am s when I'm talk when I'm trying to describe it but I guess like yes you can care about it or you don't have to care but I mean if you call it home then I guess if you call it home that place home or yeah I guess that is also different like criteria as well,E2-C1-E68,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
Like I guess that's that's probably a flaw in my like care about in my like my adding of the characteristic caring about the certain place So I guess I'll I have to remove that from the 所謂 criteria,E37-C1-E1,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.7142857142857143,cantonese,0.7142857142857143,cantonese
But 我 覺得 self identification 同 某 個 民族 或 某 個 文化 係 important 咯,E1-C2-E2-C9-E1-C1,50,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
To 叫 自己 係 乜乜 人 乜乜 人,E1-C7,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Uh 除 列 除咗 呢 兩樣 之外 我 識講 一啲 日文,E1-C10,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.6,cantonese
Uh intermediate level of 日文,E4-C1,10,True,0.75,False,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
Uh 日文 呢 就 同 媽咪 用 因為 我 曾經 因為 我 係 有 mention 過 媽咪 係 住 咗 日本 啦 其實 係 住 咗 嗰度 十年 呢 讀 完 大學 之後 就 喺 嗰度 做 野 所以 係 囉,E1-C13-E1-C26,30,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,cantonese,0.8571428571428572,cantonese
所以 有時 會 間中 同 媽咪 講 日文 或 text 日文 但係 我 但係 我 長大 喺 同 佢 係 同 佢 用 廣東話 㗎 囉,C9-E1-C16,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
English 就 同 普 同 美國 朋友 用 囉,E1-C8,10,True,0.6,False,True,0.6,cantonese,0.6,cantonese,0.6,cantonese
我 發 但係 係 囉 啫 係 日常生活 啊 就 用 English 囉 有時 去到 啲 啫 係 喺 我 感覺 上 呢個 人 係 識 廣東話 嘅 就 唔會 用 English 囉,C11-E1-C21,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
有時 去到 啲 啫 係 喺 我 感覺 上 呢個 人 係 識 廣東話 嘅 就 唔會 用 English 囉 English 囉,C20-E1-C1,20,True,0.75,True,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
跟住 廣東話 就 同 返屋企 人 啊 有時 喺 Chinatown 用 啊 同 啲 街市 啊 嬸 用 啊 有時 啫 係 我 住 開 三藩市 係 成 係 坐 慣 交通工具 喇 所以 成日 都 坐 巴士 入 成,C9-E1-C30,20,True,0.5714285714285714,True,True,0.5714285714285714,english,0.5714285714285714,english,0.5714285714285714,english
Uh 跟住 啫 係 跟住 有時 呢 巴士 會 好 迫 嘅 同埋 全部 都 係 啲 嗰啲 來自 中國 嘅 阿 阿 阿爺 啊 嫲 嗰啲 好 老 嘅 人士 啦 長者,E1-C32,10,True,0.6,False,True,0.6,cantonese,0.6,cantonese,0.6,cantonese
跟住 有事 係 要 吖 唔該 唔該 唔該 噉 啦 啫 係 出 唔 到 嚟㗎 嘛 去 嚟 開 唔 到 巴士 啊 嘛 所以 就 有 一路 講 excuse me 唔該 噉囉,C30-E2-C2,20,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
係 但 我 發覺 我 自己 係 好 需要 有 個 廣東話 嘅 environment 囉,C13-E1-C1,20,True,0.75,True,True,0.75,cantonese,0.75,cantonese,0.75,cantonese
因為 我 啲 朋友 全部 都 係 啫 係 雖然 係 Asian 但係 又 唔係 全部 都 識 廣東話 啦 全部 都 識 廣東話 啦,C11-E1-C13,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
所以 我 發覺 我 係 好 我 係 need 一個 可以 講 廣東話 嘅 environment space 畀 自己 囉,C8-E1-C5-E2-C3,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8333333333333334,cantonese
啫 係 一班 peers 係 可以 講 廣東話 同埋 我 度 有 搵到 嘅,C3-E1-C10,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.7142857142857143,english
係 可以 講 廣東話 同埋 我 度 有 搵到 嘅 Hong Kong Affairs Association of 就係 通過 佢哋 發現 呢 一個 uh 係 啊,C10-E5-C6-E1-C2,40,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
爹 啲 始終 度 係 好做 其 就 移 咗 民 嚟 美國 啦 所以 有時 佢 係 會同 我 用 返 英文 啦 但係 我 啫 係 有可能 我 condition 咗 自己 去 啫 係 逢係 我 condition 咗 自己 去 啫 係 逢係 我 perception 但係 我 啫 係 有 可 上會 覺得 係 啫 係 啫 係 佢 點 啫 係 點形容 呢 我 成熟 同埋 啫 係 中年 嘅 樣 嘅 人士,C38-E1-C7-E1-C29,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
但係 我 啫 係 有 可 上會 覺得 係 啫 係 啫 係 佢 點 啫 係 點形容 呢 我 成熟 同埋 啫 係 中年 嘅 樣 嘅 人士 uh 係 熟 亞洲 樣 嘅 我 心裏 面 係 覺得 應該 同 佢哋 用 廣東話 先啱,C29-E1-C16,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,cantonese
所以 多數 啫 係 見到 呢 一種 demographic 啫 係 有 係 fit 呢 一個 demographic 嘅 人 嗰個時候 就 會 用返 廣東話 囉 啫 係 無論 佢 係 同 我 講 英文 多數 都 係 用返 廣東話 嚟 同 佢 回應 囉,C7-E1-C4-E1-C2-E1-C27,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.7142857142857143,english
佢 uh 老豆 唔 識 媽咪 其實 係 語言 上好 叻 嘅,C1-E1-C10,20,True,1.0,True,True,1.0,english,1.0,english,1.0,english
但 我 又 唔知 道 點樣 解決 因為 我 覺得 係 inevitable 囉 呢 一個 呢 一個 唔係 唔見 失 呢 一個 可能性 係 比較 inevitable 囉 囉,C11-E1-C13-E1-C2,40,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
At least 低 少 低 少,E2-C4,10,True,0.5,False,True,0.5,cantonese,0.5,cantonese,0.5,cantonese
But if you cannot 嘅話 但係 喺 香港 長大 啊 同埋 又 愛 香港 啊 as itself rather than 中國香港 then yes,E4-C11-E4-C1-E2,40,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
You can also be 香港人 but I personally look down upon you just a little bit,E4-C1-E11,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
啫 係 無 話 你 係 外 啫 係 唔好 話 你 父母 係 外省人 啦 但係 你 你 喺 廣州 長大 㗎 你 廣東話 都 唔 識 啫 係 我 覺得 好 可惜 囉 啫 係 就算 唔係 廣 州 人 係 廣東人 唔 識講 廣東話 啫 係 要 係 uh 土生土長 唔係 應該 唔係 唔係 土生土長 係 父母 都 係 土生土長 與 廣東 但係 你 自己 又 唔 識講 講 廣東話 我 覺得 好 可惜 囉,C51-E1-C26,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.7142857142857143,cantonese
啫 係 啫 for me 啦 at least 我 覺得 我 自己 能夠 可以 更 identitfy as 香港人 啫 係 因為 我 保 我 可以 保持 到 一個 我 自己 覺得 係 比較 高 水準 啲 嘅 廣東話,C3-E2-C1-E2-C7-E2-C21,60,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
香港人 啫 係 因為 我 保 我 可以 保持 到 一個 我 自己 覺得 係 比較 高 水準 啲 嘅 廣東話 compared to 我 啲 Chinese Hong Kong American friends 嚟 比較,C21-E2-C2-E5-C2,40,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
所以 我 覺得 能夠 可以 講到 廣東話 同 同 第二啲 香港人 interact 到 successfully meaningfully 係 已經 好認 同 我 嘅 identity as 香港人,C11-E1-C1-E2-C6-E2-C1,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
